checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-074,scalar type,WB,v2-placement-priority,expressions.rst,5367,fls_oFIRXBPXu6Zv,Arithmetic Overflow,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5368,patterns.rst,Range Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=scalar type,move,Inserted the canonical scalar type definition in Range Patterns and demoted arithmetic-overflow-local marker usage.,relocate-first-use-owner,"Before, Arithmetic Overflow defined scalar type inside overflow behavior, which tied the term to one rule and reduced first-use discoverability in pattern constraints. After, Range Patterns now includes the canonical sentence at a dedicated anchor, improving ordering while preserving Rust 2021 semantics.",pass,none,none,patterns.rst,555,fls_wb074scalartype,Range Patterns,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,b56f2b1b-b9a1-464f-ad7f-3bb9605bb822,2026-02-13T00:43:26Z,79940e14277a5ffba7f9947f354c50801345bfd072b89516385651386c77b3f0,medium,yes,,,,,insert,1.000000,a837b4957c5fb8d0e399a9cee61393da6a5574f749ad1ff259fba04f38a17466,a837b4957c5fb8d0e399a9cee61393da6a5574f749ad1ff259fba04f38a17466,v1
WB-075,constant parameter initializer,WB,v2-placement-priority,generics.rst,491,fls_3SjMBlc0b7qo,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2531,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter initializer,move,Promoted the canonical constant parameter initializer sentence in Generic Parameters and demoted Generic Conformance fallback phrasing.,relocate-conceptual-owner,"Before, Generic Conformance used constant parameter initializer only in residual-argument rules, which is not the owner chapter for the construct. After, Generic Parameters carries the canonical definition sentence at its chapter anchor, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,generics.rst,87,fls_3SjMBlc0b7qo,Generic Parameters,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,e2fb932e-6699-4253-8dc9-18c1f54cdd8c,2026-02-13T00:43:26Z,0cb2fecb763be895174f3ad37db55779b630651985958fef399ca5e57a97c54b,medium,yes,,,,,promote,1.000000,88803a94a35af4170c7524b27662197cf2cac9bbe07789a8ff100393571d3e53,88803a94a35af4170c7524b27662197cf2cac9bbe07789a8ff100393571d3e53,v1
WB-076,immutable reference,WB,v2-placement-priority,expressions.rst,5310,fls_aCxt2Ovmb5He,Capturing,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5311,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=immutable reference,move,Inserted the canonical immutable reference definition in Borrowing and demoted capture-mode-local marker usage.,relocate-conceptual-owner,"Before, Capturing used immutable reference within capture-mode mechanics, which made the definition local to closure implementation details. After, Borrowing now includes the canonical immutable reference sentence at an owner anchor, improving conceptual ownership and preserving Rust 2021 semantics.",pass,none,none,ownership-and-deconstruction.rst,216,fls_wb076immutableref,Borrowing,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,c09d6f77-e3ed-497b-836c-a9945f93ecc5,2026-02-13T00:44:00Z,c565c2816db0c6c9a34a103f15da28f298567298b7b7f73a75121bd6e53873ec,medium,yes,,,,,insert,1.000000,366ae48688aa7732d09a2012e736422445765e77ba9ed7615c1f598d0c0273fc,366ae48688aa7732d09a2012e736422445765e77ba9ed7615c1f598d0c0273fc,v1
WB-077,external function,WB,v2-placement-priority,general.rst,215,fls_v24ino4hix3m,Conformity,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1105,ffi.rst,External Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function,move,Promoted the canonical external function definition in External Functions and demoted Conformity-list marker usage.,relocate-conceptual-owner,"Before, Conformity listed external function as one external interaction, which is not the concept owner and weakens term discoverability. After, External Functions now carries the canonical sentence at its chapter-owned location, improving ownership and preserving Rust 2021 semantics.",pass,none,none,ffi.rst,225,fls_v24ino4hix3m,External Functions,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,22270133-b6f2-4f76-9455-62ba70b4674d,2026-02-13T00:44:00Z,a9a6e44c75741bbc0f330209a46a347fb0769e47e6a8615ee06386ce8cdad481,medium,yes,,,,,promote,1.000000,07177c6bac082d69a5dfe9db3619d30e2c6e509d45bf7d8997740e9450acfa52,07177c6bac082d69a5dfe9db3619d30e2c6e509d45bf7d8997740e9450acfa52,v1
WB-078,external static,WB,v2-placement-priority,general.rst,218,fls_8ddsytjr4il6,Conformity,19e75856eac5694e5d613c7c59b429848d333992,values.rst,180,ffi.rst,External Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external static,move,Promoted the canonical external static definition in External Statics and demoted Conformity-list marker usage.,relocate-conceptual-owner,"Before, Conformity referenced external static only as an interaction class, so the term was not chapter-owned for direct lookup. After, External Statics contains the canonical definition sentence at its owner anchor, improving discoverability and keeping Rust 2021 semantics unchanged.",pass,none,none,ffi.rst,264,fls_8ddsytjr4il6,External Statics,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,82cc3b31-0993-4378-be0c-c16e93519ce2,2026-02-13T00:44:01Z,1abddc24ebed9b58f4936ed0c442fbe9ba30527011e529c0e71773b394e683c8,medium,yes,,,,,promote,1.000000,2b15b3b412b7d60718de64c82d8ad690f382ae4b9ac59d9557aa846591f9cc2a,2b15b3b412b7d60718de64c82d8ad690f382ae4b9ac59d9557aa846591f9cc2a,v1
WB-079,unit enum variant,WB,v2-placement-priority,patterns.rst,173,fls_r2m9k6t1v4pa,Identifier Patterns,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unit enum variant,move,Inserted the canonical unit enum variant definition in Path Expressions and demoted Identifier Patterns marker usage.,relocate-first-use-owner,"Before, Identifier Patterns defined unit enum variant in pattern-specific matching context, while Path Expressions is where this wave first introduces path-based entity forms. After, Path Expressions now carries the canonical sentence at first-use location, improving discoverability and preserving Rust 2021 meaning.",pass,none,none,expressions.rst,673,fls_wb079unitenumvariant,Path Expressions,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,904be03c-c5b2-48f3-8ece-8ea75b970040,2026-02-13T00:44:01Z,79c1819a437311c02b23ca1fde15f364e3d9b6c393bbba0614cf063df3962834,medium,yes,,,,,insert,1.000000,a006960ca3e64ec71e66dcf7c27de5b041e05e025fda4e968e14a40b42501ace,a006960ca3e64ec71e66dcf7c27de5b041e05e025fda4e968e14a40b42501ace,v1
WB-080,tuple struct,WB,v2-placement-priority,expressions.rst,3495,fls_q1m7v9b3k5ha,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct,move,Confirmed tuple struct in Path Expressions at the existing canonical sentence and first-use anchor.,relocate-first-use-owner,"Before at expressions.rst:3495 with dp id fls_q1m7v9b3k5ha, tuple struct appeared in call-construction context and was less discoverable as a standalone definition. After at expressions.rst:675 with dp id fls_wb080tuplestruct, the canonical glossary sentence is anchored in Path Expressions at first-use context, improving ordering and discoverability with no Rust 2021 semantic change.",pass,none,none,expressions.rst,675,fls_wb080tuplestruct,Path Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,f1aca28c-7080-4b4a-a9c8-ec3a3668017b,2026-02-13T01:52:16Z,5fbf30a27330b5df32f2916adddafe2cec90bb95f0989a6bfbcdb24efd5d1b87,medium,yes,,,,,promote,1.000000,75763d862100f85f091b5f741e1a594c066b992d4f21886ec56dc81862e5d09d,75763d862100f85f091b5f741e1a594c066b992d4f21886ec56dc81862e5d09d,v1
WB-081,binary crate,WB,v2-placement-priority,attributes.rst,2179,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,2186,program-structure-and-compilation.rst,Crates,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binary crate,move,Moved binary crate definition to Crates and demoted windows_subsystem-local marker.,relocate-conceptual-owner,"Before at attributes.rst:2179 with dp id fls_7mzjahvdzpy5, binary crate was defined inside the windows_subsystem attribute rule, which is narrow and weak for chapter ownership. After at program-structure-and-compilation.rst:129 with dp id fls_9ub6ks8qrang, the canonical sentence is in Crates where crate kinds are owned and easier to discover, with no Rust 2021 semantic change.",pass,none,none,program-structure-and-compilation.rst,129,fls_9ub6ks8qrang,Crates,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,9ca5c1b4-06e2-4b0a-ac2c-ed468be75432,2026-02-13T00:51:00Z,815e4513dae00d9b8c17e43e05a02710d6a1532eaa5940bf2d448d215aaf0472,medium,yes,,,,,promote,1.000000,b81f561bc715ba0fd93933cad9140923c9968c17db19a8a2824101425e669af0,b81f561bc715ba0fd93933cad9140923c9968c17db19a8a2824101425e669af0,v1
WB-082,c,WB,v2-placement-priority,types-and-traits.rst,1176,fls_B0SMXRqQMS1E,Function Pointer Types,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1771,ffi.rst,ABI,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=c,,,,,,,,,,,,,,pending,pending,batch-020,open,parent row is not checked,,,,,,,,,,,,,,,
WB-083,qualifying trait,WB,v2-placement-priority,entities-and-resolution.rst,373,fls_e65q3iz50j6a,Paths,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,364,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=qualifying trait,move,Verified qualifying trait remains at the recommended Paths anchor.,no-change-not-mislocated,"Before and after at entities-and-resolution.rst:376 with dp id fls_e65q3iz50j6a, qualifying trait is already defined in Paths at the recommended first-use location. Keeping this anchor preserves ordering and discoverability in the owning path-resolution context, and introduces no Rust 2021 semantic change.",pass,none,none,entities-and-resolution.rst,376,fls_e65q3iz50j6a,Paths,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,4beb0c05-01e4-41bf-aaa7-d81d63bd5ea2,2026-02-13T00:51:10Z,4d290207633d46cd5a55d293add9ddbc0bdd87a35be207ac43b4a4ef70fe72c7,medium,yes,,,,,promote,1.000000,09142ff767419242abf74f9cf2f3ecc666dc7f3dcac9c05209ebc2c97079ad62,09142ff767419242abf74f9cf2f3ecc666dc7f3dcac9c05209ebc2c97079ad62,v1
WB-084,temporary,WB,v2-placement-priority,expressions.rst,434,fls_awpw61yofckz,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,475,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=temporary,move,Confirmed temporary in Await Expressions where the chapter anchor is already canonical and well placed for operational discoverability.,relocate-conceptual-owner,"Before at expressions.rst:434 with dp id fls_awpw61yofckz, temporary was tied to generic place-expression context and did not provide the strongest owner anchor for async evaluation flow. After at expressions.rst:5107 with dp id fls_wb084temporary, the canonical glossary sentence is explicit in Await Expressions, improving discoverability and preserving Rust 2021 semantics.",pass,none,none,expressions.rst,5107,fls_wb084temporary,Await Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,3f285680-8532-44f9-a04d-4119928effa7,2026-02-13T01:52:25Z,cf17fe7c5da7a14f8bd8966aed62d73b637c96671801f68de162989c51c1549d,medium,yes,,,,,promote,1.000000,196ef529d57d38a9d8b87dfe33c92ae6f444e7784d0e2ed2364da831c23933d5,196ef529d57d38a9d8b87dfe33c92ae6f444e7784d0e2ed2364da831c23933d5,v1
WB-085,pattern-without-range,WB,v2-placement-priority,macros.rst,652,fls_JJ1fJa1SsaWh,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,701,patterns.rst,Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=pattern-without-range,move,Promoted pattern-without-range in Patterns and demoted the Macro Expansion-local definition marker.,relocate-conceptual-owner,"Before at macros.rst:660 with dp id fls_tu6kmwm4v9nj, pattern-without-range was defined inside macro-expansion parsing constraints, which is not the conceptual owner of pattern taxonomy. After at patterns.rst:51 with dp id fls_JJ1fJa1SsaWh, the canonical sentence is anchored in Patterns at the recommended location, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,patterns.rst,51,fls_JJ1fJa1SsaWh,Patterns,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,70ef9764-5547-4898-9f17-bc62ee01d44c,2026-02-13T00:51:28Z,ce03307c9a4f7a981bc2f2aed0a383d85ef93cc2b808e6c1c78808075aa9f92e,medium,yes,,,,,promote,1.000000,9e4f292a3fc0e1f1ccca17d520e4b11414f95af704e1cfd3433f4a37cd155e4b,9e4f292a3fc0e1f1ccca17d520e4b11414f95af704e1cfd3433f4a37cd155e4b,v1
WB-086,qualified type,WB,v2-placement-priority,entities-and-resolution.rst,380,fls_ybv0tdu7dnj5,Paths,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,364,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=qualified type,move,Verified qualified type remains at the recommended Paths anchor.,no-change-not-mislocated,"Before and after at entities-and-resolution.rst:383 with dp id fls_ybv0tdu7dnj5, qualified type is already defined in Paths at the recommended location and aligns with the glossary wording. Retaining this anchor preserves first-use discoverability and local path-resolution cohesion, with no Rust 2021 semantic change.",pass,none,none,entities-and-resolution.rst,383,fls_ybv0tdu7dnj5,Paths,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,02fc8dc6-2176-4e95-839f-a2ec591c5279,2026-02-13T00:51:37Z,d189e37027d85a4cca70b6d6590c5f6e0a90be30ade22d8c70297de3ce7a0cd3,medium,yes,,,,,promote,1.000000,1d95485fbac310fc3b4e59a08ef62a855ea68b1e25c120af3dd623fe7d75ae03,1d95485fbac310fc3b4e59a08ef62a855ea68b1e25c120af3dd623fe7d75ae03,v1
WB-087,tuple struct type,WB,v2-placement-priority,expressions.rst,3498,fls_g6t2n8c5p4xy,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3520,types-and-traits.rst,Struct Types,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct type,move,Inserted tuple struct type definition in Struct Types and demoted the Call Expressions-local marker.,relocate-conceptual-owner,"Before at expressions.rst:3525 with dp id fls_g6t2n8c5p4xy, tuple struct type was defined in Call Expressions, which is usage context rather than the chapter that defines struct type forms. After at types-and-traits.rst:936 with dp id fls_wb087tuplestructtype, the canonical sentence is in Struct Types at the recommended owner location, improving discoverability with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,936,fls_wb087tuplestructtype,Struct Types,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,71ee33aa-018e-4249-9b5c-b814c18a556b,2026-02-13T00:51:48Z,49655c68bd235d6184a0d5e3ecc73a7f1245b5608254ed045493c8296bd465a3,medium,yes,,,,,insert,1.000000,c63b1a7dd73376df2738c25a1c15794b373fe8dc776bb24f484c805cc2a4f24e,c63b1a7dd73376df2738c25a1c15794b373fe8dc776bb24f484c805cc2a4f24e,v1
WB-088,trait body,WB,v2-placement-priority,entities-and-resolution.rst,553,fls_PiAR1B26SoZV,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,550,entities-and-resolution.rst,Generic Parameter Scope,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait body,move,Verified trait body remains at the recommended Generic Parameter Scope anchor.,no-change-not-mislocated,"Before and after at entities-and-resolution.rst:560 with dp id fls_PiAR1B26SoZV, trait body is already defined in Generic Parameter Scope at the recommended location and matches glossary wording. Retaining this anchor keeps chapter-local discoverability for scope rules and introduces no Rust 2021 semantic change.",pass,none,none,entities-and-resolution.rst,560,fls_PiAR1B26SoZV,Generic Parameter Scope,a7096e60a1e912190b62a7e6936dac44374b3689,,completed,resolved-high,batch-019,,,,70653737-4773-4e08-9d47-d8a2ac5daced,2026-02-13T00:51:58Z,19c63ee14632804fc73b7471c1b3830718645169c36bf7656408c61ab9ea330d,medium,yes,,,,,promote,1.000000,642d2ac8310db4dcc97297a30a7b4fdcde97ae5b3be039762e1d8552c99107e2,642d2ac8310db4dcc97297a30a7b4fdcde97ae5b3be039762e1d8552c99107e2,v1
WB-089,base initializer,WB,v2-placement-priority,expressions.rst,3277,fls_uib1ml41mfrn,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,522,expressions.rst,Place Expressions,medium,questionable,cosmetic,high,,inputs/fls-pr6-placement-fitness-v2.json:term=base initializer,move,Confirmed base initializer at the Place Expressions anchor where the canonical sentence already exists and is first-use aligned.,relocate-first-use-owner,"Before at expressions.rst:3277 with dp id fls_uib1ml41mfrn, base initializer was embedded in Struct Expressions construction details and was weaker for first-use discoverability. After at expressions.rst:533 with dp id fls_wb089baseinit, the canonical glossary wording is anchored in Place Expressions where the concept is introduced, improving ordering while preserving Rust 2021 semantics.",pass,none,none,expressions.rst,533,fls_wb089baseinit,Place Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,bac8cbe4-ef0a-44c3-8a0e-dd293f411faa,2026-02-13T01:52:34Z,fcca3d5380291d6aff4c902fb10bdc7e1f008f46c6cc51f369cf0336ec32cec3,medium,yes,,,,,promote,1.000000,ed5063c15c933f97e80fec8e9fd0380f25bd6e71926cd693ae9de21e8a52e8e1,ed5063c15c933f97e80fec8e9fd0380f25bd6e71926cd693ae9de21e8a52e8e1,v1
